date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
01:36:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2005:36:09%20GMT	http://ccvcl.org/csc-i6716-fall-2020-assignment-4/	D:/CCvclweb/CCvcl/ccvcl.org/csc-i6716-fall-2020-assignment-4/index.html	(from http://ccvcl.org/computer-vision-fall-2020/)
01:36:11	29209/29209	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2005:36:10%20GMT	http://ccvcl.org/computer-vision-and-image-processing-spring-2020/computer-vision-spring-2020-assignment-2/	D:/CCvclweb/CCvcl/ccvcl.org/computer-vision-and-image-processing-spring-2020/computer-vision-spring-2020-assignment-2/index.html	(from http://ccvcl.org/computer-vision-spring-2020-assignment-2/)
01:36:13	28056/28056	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2005:36:11%20GMT	http://ccvcl.org/data-structures-spring-2020/csc212-assignment-3/	D:/CCvclweb/CCvcl/ccvcl.org/data-structures-spring-2020/csc212-assignment-3/index.html	(from http://ccvcl.org/csc212-assignment-3/)
01:36:15	6560/6560	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2005:36:12%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/1145	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/1145.json	(from http://ccvcl.org/bat-branding-assistive-technologies-for-social-good/beat-project-video-2019-2020/)
01:36:16	2375/2375	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2005:36:14%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fbat-branding-assistive-technologies-for-social-good%2Fbeat-project-video-2019-2020%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embedf72f.json	(from http://ccvcl.org/bat-branding-assistive-technologies-for-social-good/beat-project-video-2019-2020/)
01:36:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2005:36:16%20GMT	http://ccvcl.org/?p=1145	D:/CCvclweb/CCvcl/ccvcl.org/indexfdfc.html	(from http://ccvcl.org/bat-branding-assistive-technologies-for-social-good/beat-project-video-2019-2020/)
01:36:17	2530/2530	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2005:36:16%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fbat-branding-assistive-technologies-for-social-good%2Fbeat-project-video-2019-2020%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embedbb23	(from http://ccvcl.org/bat-branding-assistive-technologies-for-social-good/beat-project-video-2019-2020/)
01:36:19	21768/21768	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2005:36:17%20GMT	http://ccvcl.org/bat-branding-assistive-technologies-for-social-good/bat-2019-assignment-5/	D:/CCvclweb/CCvcl/ccvcl.org/bat-branding-assistive-technologies-for-social-good/bat-2019-assignment-5/index.html	(from http://ccvcl.org/bat-2019-assignment-5/)
01:36:20	21855/21855	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2005:36:18%20GMT	http://ccvcl.org/bat-branding-assistive-technologies-for-social-good/bat-2019-assignment-6/	D:/CCvclweb/CCvcl/ccvcl.org/bat-branding-assistive-technologies-for-social-good/bat-2019-assignment-6/index.html	(from http://ccvcl.org/bat-2019-assignment-6/)
01:36:23	13063/13063	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2005:36:20%20GMT	http://ccvcl.org/wp-json/wp/v2/pages/584	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/wp/v2/pages/584.json	(from http://ccvcl.org/home/computer-vision-fall-2019/)
01:36:24	2272/2272	---MC-	200	added ('OK')	application/json	date:Sat,%2005%20Oct%202024%2005:36:23%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fhome%2Fcomputer-vision-fall-2019%2F	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed6958.json	(from http://ccvcl.org/home/computer-vision-fall-2019/)
01:36:24	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Oct%202024%2005:36:24%20GMT	http://ccvcl.org/?p=584	D:/CCvclweb/CCvcl/ccvcl.org/index63e6.html	(from http://ccvcl.org/home/computer-vision-fall-2019/)
01:36:25	2427/2427	---MC-	200	added ('OK')	text/xml	date:Sat,%2005%20Oct%202024%2005:36:24%20GMT	http://ccvcl.org/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fccvcl.org%2Fhome%2Fcomputer-vision-fall-2019%2F&format=xml	D:/CCvclweb/CCvcl/ccvcl.org/wp-json/oembed/1.0/embed2224	(from http://ccvcl.org/home/computer-vision-fall-2019/)
01:36:26	880/880	---M--	200	added ('OK')	text/plain	etag:%225e038a52-370%22	http://ccvcl.org/wp-content/uploads/2019/10/CV-Fall2019-Grading.txt	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2019/10/CV-Fall2019-Grading.txt	(from http://ccvcl.org/home/computer-vision-fall-2019/)
01:36:37	529022/529022	---M--	200	added ('OK')	image/png	etag:%22609a9c0e-8127e%22	http://ccvcl.org/wp-content/uploads/2021/05/CS-CCNY-Industry-Day-Spring-2021.png	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2021/05/CS-CCNY-Industry-Day-Spring-2021.png	(from http://ccvcl.org/csc-59866-7-capstone-i-ii-fall-2020-spring-2021/)
01:36:38	72710/72710	---M--	200	added ('OK')	application/pdf	etag:%225de72c26-11c06%22	http://ccvcl.org/wp-content/uploads/2019/12/Vision-Project-Titles-and-Teams-Fall-2019.pdf	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2019/12/Vision-Project-Titles-and-Teams-Fall-2019.pdf	(from http://ccvcl.org/home/computer-vision-fall-2019/)
01:36:40	25283/25283	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2005:36:37%20GMT	http://ccvcl.org/home/computer-vision-fall-2019/csc-i6716-fall-2019-assignment-1/	D:/CCvclweb/CCvcl/ccvcl.org/home/computer-vision-fall-2019/csc-i6716-fall-2019-assignment-1/index.html	(from http://ccvcl.org/home/computer-vision-fall-2019/)
01:36:41	25606/25606	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2005:36:39%20GMT	http://ccvcl.org/home/computer-vision-fall-2019/csc-i6716-fall-2019-assignment-2/	D:/CCvclweb/CCvcl/ccvcl.org/home/computer-vision-fall-2019/csc-i6716-fall-2019-assignment-2/index.html	(from http://ccvcl.org/home/computer-vision-fall-2019/)
01:36:42	29550/29550	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2005:36:41%20GMT	http://ccvcl.org/home/computer-vision-fall-2019/csc-i6716-fall-2019-assignment-3/	D:/CCvclweb/CCvcl/ccvcl.org/home/computer-vision-fall-2019/csc-i6716-fall-2019-assignment-3/index.html	(from http://ccvcl.org/home/computer-vision-fall-2019/)
01:36:44	25668/25668	---MCZ	200	added ('OK')	text/html	date:Sat,%2005%20Oct%202024%2005:36:42%20GMT	http://ccvcl.org/home/computer-vision-fall-2019/csc-i6716-fall-2019-assignment-4/	D:/CCvclweb/CCvcl/ccvcl.org/home/computer-vision-fall-2019/csc-i6716-fall-2019-assignment-4/index.html	(from http://ccvcl.org/home/computer-vision-fall-2019/)
01:37:00	177796/177796	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%225d711983-2b684%22	http://ccvcl.org/wp-content/uploads/2019/09/CVVC_Part1_Intro-Fall2019.pptx	D:/CCvclweb/CCvcl/ccvcl.org/wp-content/uploads/2019/09/CVVC_Part1_Intro-Fall2019.pptx	(from http://ccvcl.org/home/computer-vision-fall-2019/)
01:37:01	178/178	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2005%20Oct%202024%2005:37:00%20GMT	http://ccvcl.org/~fhu/Assignments/Assignment_Submission_System/light.css	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_Submission_System/light.359.delayed	(from http://ccvcl.org/~fhu/Assignments/Assignment_Submission_System/download.html)
01:37:02	1623/1623	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658ad-657%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/point.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_2_code/point.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/point-ppt.html)
01:37:03	739/739	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658ad-2e3%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/point.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_2_code/point.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/point-ppt.html)
01:37:03	1152/1152	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658ad-480%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/pointmain1.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_2_code/pointmain1.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/point-ppt.html)
01:37:04	4005/4005	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658ac-fa5%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/newpoint.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_2_code/newpoint.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/point-ppt.html)
01:37:04	4081/4081	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658ac-ff1%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/newpoint.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_2_code/newpoint.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/point-ppt.html)
01:37:04	3716/3716	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658ad-e84%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/pointmain2.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_2_code/pointmain2.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_2_code/point-ppt.html)
01:37:05	4060/4060	---MCZ	200	added ('OK')	text/html	etag:W/%225c365870-fdc%22	http://ccvcl.org/~fhu/Assignments/Assignment_Submission_System/upload.html	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_Submission_System/upload.html	(from http://ccvcl.org/~fhu/CSC212-2016-assignment1.html)
01:37:05	3898/3898	---M--	200	added ('OK')	application/octet-stream	etag:%225c36586e-f3a%22	http://ccvcl.org/~fhu/Assignments/Assignment_1/stats.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_1/stats.h	(from http://ccvcl.org/~fhu/CSC212-2016-assignment1.html)
01:37:06	5269/5269	---M--	200	added ('OK')	application/octet-stream	etag:%225c36586e-1495%22	http://ccvcl.org/~fhu/Assignments/Assignment_1/stattest.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_1/stattest.cxx	(from http://ccvcl.org/~fhu/CSC212-2016-assignment1.html)
01:37:07	6417/6417	---M--	200	added ('OK')	application/octet-stream	etag:%225c36586e-1911%22	http://ccvcl.org/~fhu/Assignments/Assignment_1/statexam.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_1/statexam.cxx	(from http://ccvcl.org/~fhu/CSC212-2016-assignment1.html)
01:37:07	3499/3499	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b2-dab%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag1.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag1.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag-ppt.html)
01:37:07	2643/2643	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b2-a53%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag1.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag1.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag-ppt.html)
01:37:07	1991/1991	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b2-7c7%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag_demo.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag_demo.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag-ppt.html)
01:37:08	4242/4242	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b2-1092%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture4_Sample_Code/sequence1.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture4_Sample_Code/sequence1.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag-ppt.html)
01:37:08	4322/4322	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b2-10e2%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture4_Sample_Code/sequence_test.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture4_Sample_Code/sequence_test.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture4_Sample_Code/bag-ppt.html)
01:37:09	4242/4242	---M--	200	added ('OK')	application/octet-stream	etag:%225c36586e-1092%22	http://ccvcl.org/~fhu/Assignments/Assignment_2/sequence1.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_2/sequence1.h	(from http://ccvcl.org/~fhu/Assignments/Assignment_2/CSC212-2016-assignment2.html)
01:37:09	4322/4322	---M--	200	added ('OK')	application/octet-stream	etag:%225c36586e-10e2%22	http://ccvcl.org/~fhu/Assignments/Assignment_2/sequence_test.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_2/sequence_test.cxx	(from http://ccvcl.org/~fhu/Assignments/Assignment_2/CSC212-2016-assignment2.html)
01:37:10	3772/3772	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658ae-ebc%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_7_Sample_Code/newpoint.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_7_Sample_Code/newpoint.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_7_Sample_Code/point3-ppt.html)
01:37:11	3288/3288	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658ae-cd8%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_7_Sample_Code/newpoint.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_7_Sample_Code/newpoint.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_7_Sample_Code/point3-ppt.html)
01:37:11	1080/1080	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658ae-438%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_7_Sample_Code/pointmain3.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_7_Sample_Code/pointmain3.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_7_Sample_Code/point3-ppt.html)
01:37:12	17674/17674	---M--	200	added ('OK')	application/octet-stream	etag:%225c36586e-450a%22	http://ccvcl.org/~fhu/Assignments/Assignment_2/sequence_exam.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_2/sequence_exam.cxx	(from http://ccvcl.org/~fhu/Assignments/Assignment_2/CSC212-2016-assignment2.html)
01:37:12	4308/4308	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658af-10d4%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_8_Sample_Code/bag2.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_8_Sample_Code/bag2.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_8_Sample_Code/bag2-ppt.html)
01:37:13	1916/1916	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658af-77c%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_8_Sample_Code/bag2demo.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_8_Sample_Code/bag2demo.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_8_Sample_Code/bag2-ppt.html)
01:37:13	4104/4104	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658af-1008%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_8_Sample_Code/bag2.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_8_Sample_Code/bag2.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_8_Sample_Code/bag2-ppt.html)
01:37:14	5624/5624	---M--	200	added ('OK')	application/octet-stream	etag:%225c36586f-15f8%22	http://ccvcl.org/~fhu/Assignments/Assignment_3/sequence2.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_3/sequence2.h	(from http://ccvcl.org/~fhu/Assignments/Assignment_3/CSC212-2016-assignment3.html)
01:37:14	4242/4242	---M--	200	added ('OK')	application/octet-stream	etag:%225c36586f-1092%22	http://ccvcl.org/~fhu/Assignments/Assignment_3/sequence1.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_3/sequence1.h	(from http://ccvcl.org/~fhu/Assignments/Assignment_3/CSC212-2016-assignment3.html)
01:37:14	4322/4322	---M--	200	added ('OK')	application/octet-stream	etag:%225c36586f-10e2%22	http://ccvcl.org/~fhu/Assignments/Assignment_3/sequence_test.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_3/sequence_test.cxx	(from http://ccvcl.org/~fhu/Assignments/Assignment_3/CSC212-2016-assignment3.html)
01:37:20	36461/36461	---M--	200	added ('OK')	application/octet-stream	etag:%225c36586f-8e6d%22	http://ccvcl.org/~fhu/Assignments/Assignment_3/seq_ex2.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_3/seq_ex2.cxx	(from http://ccvcl.org/~fhu/Assignments/Assignment_3/CSC212-2016-assignment3.html)
01:37:21	36498/36498	---M--	200	added ('OK')	application/octet-stream	etag:%225c36586f-8e92%22	http://ccvcl.org/~fhu/Assignments/Assignment_3/seq_ex2_MinGW.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_3/seq_ex2_MinGW.cxx	(from http://ccvcl.org/~fhu/Assignments/Assignment_3/CSC212-2016-assignment3.html)
01:37:22	3445/3445	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658af-d75%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_9_Sample_Code/node1.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_9_Sample_Code/node1.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_9_Sample_Code/node1-ppt.html)
01:37:22	7876/7876	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658af-1ec4%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_9_Sample_Code/node1.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_9_Sample_Code/node1.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_9_Sample_Code/node1-ppt.html)
01:37:23	4162/4162	---M--	200	added ('OK')	application/octet-stream	etag:%225c365870-1042%22	http://ccvcl.org/~fhu/Assignments/Assignment_4/sequence3.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_4/sequence3.h	(from http://ccvcl.org/~fhu/Assignments/Assignment_4/CSC212-2016-assignment4.html)
01:37:23	4242/4242	---M--	200	added ('OK')	application/octet-stream	etag:%225c365870-1092%22	http://ccvcl.org/~fhu/Assignments/Assignment_4/sequence1.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_4/sequence1.h	(from http://ccvcl.org/~fhu/Assignments/Assignment_4/CSC212-2016-assignment4.html)
01:37:24	5624/5624	---M--	200	added ('OK')	application/octet-stream	etag:%225c365870-15f8%22	http://ccvcl.org/~fhu/Assignments/Assignment_4/sequence2.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_4/sequence2.h	(from http://ccvcl.org/~fhu/Assignments/Assignment_4/CSC212-2016-assignment4.html)
01:37:25	7876/7876	---M--	200	added ('OK')	application/octet-stream	etag:%225c365870-1ec4%22	http://ccvcl.org/~fhu/Assignments/Assignment_4/node1.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_4/node1.h	(from http://ccvcl.org/~fhu/Assignments/Assignment_4/CSC212-2016-assignment4.html)
01:37:25	3445/3445	---M--	200	added ('OK')	application/octet-stream	etag:%225c365870-d75%22	http://ccvcl.org/~fhu/Assignments/Assignment_4/node1.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_4/node1.cxx	(from http://ccvcl.org/~fhu/Assignments/Assignment_4/CSC212-2016-assignment4.html)
01:37:26	4322/4322	---M--	200	added ('OK')	application/octet-stream	etag:%225c365870-10e2%22	http://ccvcl.org/~fhu/Assignments/Assignment_4/sequence_test.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_4/sequence_test.cxx	(from http://ccvcl.org/~fhu/Assignments/Assignment_4/CSC212-2016-assignment4.html)
01:37:27	4918/4918	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b0-1336%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag4.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag4.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag5-ppt.html)
01:37:28	5213/5213	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b0-145d%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag4.template	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag4.template	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag5-ppt.html)
01:37:29	2005/2005	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b0-7d5%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag4demo.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag4demo.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag5-ppt.html)
01:37:30	4678/4678	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b0-1246%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag5.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag5.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag5-ppt.html)
01:37:31	31699/31699	---M--	200	added ('OK')	application/octet-stream	etag:%225c365870-7bd3%22	http://ccvcl.org/~fhu/Assignments/Assignment_4/seq_ex3.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Assignments/Assignment_4/seq_ex3.cxx	(from http://ccvcl.org/~fhu/Assignments/Assignment_4/CSC212-2016-assignment4.html)
01:37:31	4435/4435	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b0-1153%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag5.template	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag5.template	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/bag5-ppt.html)
01:37:32	3303/3303	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b0-ce7%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/node2.template	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/node2.template	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/node2-ppt.html)
01:37:33	11311/11311	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b0-2c2f%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/node2.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/node2.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/node2-ppt.html)
01:37:33	1268/1268	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b0-4f4%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/n2demo.cxx	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/n2demo.cxx	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_11_Sample_Code/node2-ppt.html)
01:37:33	3134/3134	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b1-c3e%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/stack1.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/stack1.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/stack-ppt.html)
01:37:33	1220/1220	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b1-4c4%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/stack1.template	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/stack1.template	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/stack-ppt.html)
01:37:34	3014/3014	---M--	200	added ('OK')	application/octet-stream	etag:%225c3658b1-bc6%22	http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/stack2.h	D:/CCvclweb/CCvcl/ccvcl.org/_fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/stack2.h	(from http://ccvcl.org/~fhu/Sample_Code_CSc212/Lecture_12_Sample_Code/stack-ppt.html)
